season,lg,type,number_tm,position,player,player_id,age,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm
2006.0,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,31.0,12.0,60.0,0.2,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Shawn Marion,mariosh01,27.0,11.0,60.0,0.183,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Gerald Wallace,wallage01,23.0,11.0,60.0,0.183,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Raja Bell,bellra01,29.0,9.0,60.0,0.15,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Dwyane Wade,wadedw01,24.0,8.0,60.0,0.133,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Kirk Hinrich,hinriki01,25.0,7.0,60.0,0.117,NA,NA,NA
2006.0,nba,all_defense,ORV,C,Alonzo Mourning,mournal01,35.0,7.0,60.0,0.117,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Shane Battier,battish01,27.0,6.0,60.0,0.1,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Gilbert Arenas,arenagi01,24.0,4.0,60.0,0.067,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Andre Iguodala,iguodan01,22.0,4.0,60.0,0.067,NA,NA,NA
2006.0,nba,all_defense,ORV,F,P.J. Brown,brownpj01,36.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,28.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,C,Dwight Howard,howardw01,20.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Josh Howard,howarjo01,25.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,F,LeBron James,jamesle01,21.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Brevin Knight,knighbr01,30.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,C,Shaquille O'Neal,onealsh01,33.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Tony Parker,parketo01,23.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Quinton Ross,rossqu01,24.0,3.0,60.0,0.05,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Elton Brand,brandel01,26.0,2.0,60.0,0.033,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Allen Iverson,iversal01,30.0,2.0,60.0,0.033,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Eddie Jones,jonesed02,34.0,2.0,60.0,0.033,NA,NA,NA
2006.0,nba,all_defense,ORV,C,Jason Collins,collija04,27.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Boris Diaw,diawbo01,23.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Pau Gasol,gasolpa01,25.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Trenton Hassell,hassetr01,26.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Mike James,jamesmi01,30.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Richard Jefferson,jefferi01,25.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,C,Yao Ming,mingya01,25.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,F,Ruben Patterson,patteru01,30.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Chris Paul,paulch01,20.0,1.0,60.0,0.017,NA,NA,NA
2006.0,nba,all_defense,ORV,G,Jason Terry,terryja01,28.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,1st,C,Ben Wallace,wallabe01,30.0,51.0,60.0,0.85,NA,NA,NA
2005.0,nba,all_defense,1st,G,Bruce Bowen,bowenbr01,33.0,48.0,60.0,0.8,NA,NA,NA
2005.0,nba,all_defense,1st,F,Kevin Garnett,garneke01,28.0,48.0,60.0,0.8,NA,NA,NA
2005.0,nba,all_defense,1st,F,Tim Duncan,duncati01,28.0,39.0,60.0,0.65,NA,NA,NA
2005.0,nba,all_defense,1st,G,Larry Hughes,hughela01,26.0,22.0,60.0,0.367,NA,NA,NA
2005.0,nba,all_defense,2nd,C,Marcus Camby,cambyma01,30.0,21.0,60.0,0.35,NA,NA,NA
2005.0,nba,all_defense,2nd,F,Tayshaun Prince,princta01,24.0,21.0,60.0,0.35,NA,NA,NA
2005.0,nba,all_defense,2nd,G,Chauncey Billups,billuch01,28.0,17.0,60.0,0.283,NA,NA,NA
2005.0,nba,all_defense,2nd,F,Andrei Kirilenko,kirilan01,23.0,17.0,60.0,0.283,NA,NA,NA
2005.0,nba,all_defense,2nd,G,Jason Kidd,kiddja01,31.0,16.0,60.0,0.267,NA,NA,NA
2005.0,nba,all_defense,2nd,G,Dwyane Wade,wadedw01,23.0,16.0,60.0,0.267,NA,NA,NA
2005.0,nba,all_defense,ORV,C,Shaquille O'Neal,onealsh01,32.0,16.0,60.0,0.267,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Allen Iverson,iversal01,29.0,14.0,60.0,0.233,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Kobe Bryant,bryanko01,26.0,12.0,60.0,0.2,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,27.0,9.0,60.0,0.15,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Shawn Marion,mariosh01,26.0,9.0,60.0,0.15,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,30.0,8.0,60.0,0.133,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Kenyon Martin,martike01,27.0,6.0,60.0,0.1,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Andre Iguodala,iguodan01,21.0,5.0,60.0,0.083,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Tony Parker,parketo01,22.0,5.0,60.0,0.083,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Shane Battier,battish01,26.0,4.0,60.0,0.067,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Andre Miller,millean02,28.0,4.0,60.0,0.067,NA,NA,NA
2005.0,nba,all_defense,ORV,C,Tyson Chandler,chandty01,22.0,3.0,60.0,0.05,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Trenton Hassell,hassetr01,25.0,3.0,60.0,0.05,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Kirk Hinrich,hinriki01,24.0,3.0,60.0,0.05,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Joe Johnson,johnsjo02,23.0,3.0,60.0,0.05,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Earl Watson,watsoea01,25.0,3.0,60.0,0.05,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Udonis Haslem,hasleud01,24.0,2.0,60.0,0.033,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Josh Howard,howarjo01,24.0,2.0,60.0,0.033,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Brevin Knight,knighbr01,29.0,2.0,60.0,0.033,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Desmond Mason,masonde01,27.0,2.0,60.0,0.033,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Tracy McGrady,mcgratr01,25.0,2.0,60.0,0.033,NA,NA,NA
2005.0,nba,all_defense,ORV,C,Joel Przybilla,przybjo01,25.0,2.0,60.0,0.033,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Gilbert Arenas,arenagi01,23.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,F,P.J. Brown,brownpj01,35.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Greg Buckner,buckngr01,28.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Vince Carter,cartevi01,28.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,C,Jeff Foster,fosteje01,28.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,C,Brendan Haywood,haywobr01,25.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Anthony Johnson,johnsan02,30.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Eddie Jones,jonesed02,33.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Andrés Nocioni,nocioan01,25.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,C,Emeka Okafor,okafoem01,22.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Gary Payton,paytoga01,36.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,G,Mickaël Piétrus,pietrmi01,22.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Clifford Robinson,robincl02,38.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,C,Amar'e Stoudemire,stoudam01,22.0,1.0,60.0,0.017,NA,NA,NA
2005.0,nba,all_defense,ORV,F,Kurt Thomas,thomaku01,32.0,1.0,60.0,0.017,NA,NA,NA
2004.0,nba,all_defense,1st,F,Metta World Peace,artesro01,24.0,54.0,58.0,0.931,NA,NA,NA
2004.0,nba,all_defense,1st,C,Ben Wallace,wallabe01,29.0,48.0,58.0,0.828,NA,NA,NA
2004.0,nba,all_defense,1st,G,Bruce Bowen,bowenbr01,32.0,41.0,58.0,0.707,NA,NA,NA
2004.0,nba,all_defense,1st,F,Kevin Garnett,garneke01,27.0,40.0,58.0,0.69,NA,NA,NA
2004.0,nba,all_defense,1st,G,Kobe Bryant,bryanko01,25.0,31.0,58.0,0.534,NA,NA,NA
2004.0,nba,all_defense,2nd,F,Andrei Kirilenko,kirilan01,22.0,36.0,58.0,0.621,NA,NA,NA
2004.0,nba,all_defense,2nd,F,Tim Duncan,duncati01,27.0,33.0,58.0,0.569,NA,NA,NA
2004.0,nba,all_defense,2nd,C,Theo Ratliff,ratlith01,30.0,28.0,58.0,0.483,NA,NA,NA
2004.0,nba,all_defense,2nd,G,Doug Christie,chrisdo01,33.0,25.0,58.0,0.431,NA,NA,NA
2004.0,nba,all_defense,2nd,G,Jason Kidd,kiddja01,30.0,15.0,58.0,0.259,NA,NA,NA
2004.0,nba,all_defense,ORV,F,James Posey,poseyja01,27.0,13.0,58.0,0.224,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Eric Snow,snower01,30.0,10.0,58.0,0.172,NA,NA,NA
2004.0,nba,all_defense,ORV,C,Jermaine O'Neal,onealje01,25.0,9.0,58.0,0.155,NA,NA,NA
2004.0,nba,all_defense,ORV,F,Clifford Robinson,robincl02,37.0,7.0,58.0,0.121,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Chauncey Billups,billuch01,27.0,5.0,58.0,0.086,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Baron Davis,davisba01,24.0,5.0,58.0,0.086,NA,NA,NA
2004.0,nba,all_defense,ORV,F,Kenyon Martin,martike01,26.0,5.0,58.0,0.086,NA,NA,NA
2004.0,nba,all_defense,ORV,C,Shaquille O'Neal,onealsh01,31.0,4.0,58.0,0.069,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Gary Payton,paytoga01,35.0,4.0,58.0,0.069,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Steve Francis,francst01,26.0,2.0,58.0,0.034,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,26.0,2.0,58.0,0.034,NA,NA,NA
2004.0,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,29.0,2.0,58.0,0.034,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Earl Watson,watsoea01,24.0,2.0,58.0,0.034,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Darrell Armstrong,armstda01,35.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,F,P.J. Brown,brownpj01,34.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,C,Marcus Camby,cambyma01,29.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,C,Kelvin Cato,catoke01,29.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Derek Fisher,fishede01,29.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,F,Brian Grant,grantbr01,31.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Trenton Hassell,hassetr01,24.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,F,Richard Jefferson,jefferi01,23.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Joe Johnson,johnsjo02,22.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,F,Shawn Marion,mariosh01,25.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Andre Miller,millean02,27.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,C,Greg Ostertag,ostergr01,30.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Mickaël Piétrus,pietrmi01,21.0,1.0,58.0,0.017,NA,NA,NA
2004.0,nba,all_defense,ORV,G,Bob Sura,surabo01,30.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,1st,C,Ben Wallace,wallabe01,28.0,55.0,58.0,0.948,NA,NA,NA
2003.0,nba,all_defense,1st,F,Kevin Garnett,garneke01,26.0,47.0,58.0,0.81,NA,NA,NA
2003.0,nba,all_defense,1st,F,Tim Duncan,duncati01,26.0,44.0,58.0,0.759,NA,NA,NA
2003.0,nba,all_defense,1st,G,Doug Christie,chrisdo01,32.0,38.0,58.0,0.655,NA,NA,NA
2003.0,nba,all_defense,1st,G,Kobe Bryant,bryanko01,24.0,35.0,58.0,0.603,NA,NA,NA
2003.0,nba,all_defense,2nd,G,Jason Kidd,kiddja01,29.0,31.0,58.0,0.534,NA,NA,NA
2003.0,nba,all_defense,2nd,F,Metta World Peace,artesro01,23.0,27.0,58.0,0.466,NA,NA,NA
2003.0,nba,all_defense,2nd,F,Bruce Bowen,bowenbr01,31.0,24.0,58.0,0.414,NA,NA,NA
2003.0,nba,all_defense,2nd,G,Eric Snow,snower01,29.0,16.0,58.0,0.276,NA,NA,NA
2003.0,nba,all_defense,2nd,C,Shaquille O'Neal,onealsh01,30.0,12.0,58.0,0.207,NA,NA,NA
2003.0,nba,all_defense,ORV,G,Gary Payton,paytoga01,34.0,15.0,58.0,0.259,NA,NA,NA
2003.0,nba,all_defense,ORV,F,P.J. Brown,brownpj01,33.0,11.0,58.0,0.19,NA,NA,NA
2003.0,nba,all_defense,ORV,G,Allen Iverson,iversal01,27.0,10.0,58.0,0.172,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Scottie Pippen,pippesc01,37.0,8.0,58.0,0.138,NA,NA,NA
2003.0,nba,all_defense,ORV,C,Theo Ratliff,ratlith01,29.0,8.0,58.0,0.138,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Brian Grant,grantbr01,30.0,6.0,58.0,0.103,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Andrei Kirilenko,kirilan01,21.0,6.0,58.0,0.103,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Clifford Robinson,robincl02,36.0,6.0,58.0,0.103,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Kenyon Martin,martike01,25.0,5.0,58.0,0.086,NA,NA,NA
2003.0,nba,all_defense,ORV,C,Jermaine O'Neal,onealje01,24.0,5.0,58.0,0.086,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Shawn Marion,mariosh01,24.0,4.0,58.0,0.069,NA,NA,NA
2003.0,nba,all_defense,ORV,G,Michael Jordan,jordami01,39.0,3.0,58.0,0.052,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Kurt Thomas,thomaku01,30.0,3.0,58.0,0.052,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Matt Harpring,harprma01,26.0,2.0,58.0,0.034,NA,NA,NA
2003.0,nba,all_defense,ORV,G,Tracy McGrady,mcgratr01,23.0,2.0,58.0,0.034,NA,NA,NA
2003.0,nba,all_defense,ORV,G,Chauncey Billups,billuch01,26.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,C,Keon Clark,clarkke01,27.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Dale Davis,davisda01,33.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,C,Nenê,hilarne01,20.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,G,Bobby Jackson,jacksbo01,29.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,C,Jamaal Magloire,magloja01,24.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Desmond Mason,masonde01,25.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,C,Yao Ming,mingya01,22.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,C,David Robinson,robinda01,37.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Amar'e Stoudemire,stoudam01,20.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,28.0,1.0,58.0,0.017,NA,NA,NA
2003.0,nba,all_defense,ORV,F,Chris Webber,webbech01,29.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,1st,C,Ben Wallace,wallabe01,27.0,51.0,58.0,0.879,NA,NA,NA
2002.0,nba,all_defense,1st,G,Gary Payton,paytoga01,33.0,47.0,58.0,0.81,NA,NA,NA
2002.0,nba,all_defense,1st,F,Tim Duncan,duncati01,25.0,40.0,58.0,0.69,NA,NA,NA
2002.0,nba,all_defense,1st,G,Jason Kidd,kiddja01,28.0,37.0,58.0,0.638,NA,NA,NA
2002.0,nba,all_defense,1st,F,Kevin Garnett,garneke01,25.0,27.0,58.0,0.466,NA,NA,NA
2002.0,nba,all_defense,2nd,G,Kobe Bryant,bryanko01,23.0,32.0,58.0,0.552,NA,NA,NA
2002.0,nba,all_defense,2nd,C,Dikembe Mutombo,mutomdi01,35.0,27.0,58.0,0.466,NA,NA,NA
2002.0,nba,all_defense,2nd,G,Doug Christie,chrisdo01,31.0,25.0,58.0,0.431,NA,NA,NA
2002.0,nba,all_defense,2nd,F,Bruce Bowen,bowenbr01,30.0,21.0,58.0,0.362,NA,NA,NA
2002.0,nba,all_defense,2nd,F,Clifford Robinson,robincl02,35.0,14.0,58.0,0.241,NA,NA,NA
2002.0,nba,all_defense,ORV,C,Shaquille O'Neal,onealsh01,29.0,15.0,58.0,0.259,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Eric Snow,snower01,28.0,12.0,58.0,0.207,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Scottie Pippen,pippesc01,36.0,9.0,58.0,0.155,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Tracy McGrady,mcgratr01,22.0,8.0,58.0,0.138,NA,NA,NA
2002.0,nba,all_defense,ORV,F,P.J. Brown,brownpj01,32.0,7.0,58.0,0.121,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Antonio Davis,davisan01,33.0,5.0,58.0,0.086,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Kenyon Martin,martike01,24.0,5.0,58.0,0.086,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Karl Malone,malonka01,38.0,4.0,58.0,0.069,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Metta World Peace,artesro01,22.0,4.0,58.0,0.069,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Darrell Armstrong,armstda01,33.0,3.0,58.0,0.052,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Brian Grant,grantbr01,29.0,3.0,58.0,0.052,NA,NA,NA
2002.0,nba,all_defense,ORV,C,Alonzo Mourning,mournal01,31.0,3.0,58.0,0.052,NA,NA,NA
2002.0,nba,all_defense,ORV,C,Jermaine O'Neal,onealje01,23.0,3.0,58.0,0.052,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Kurt Thomas,thomaku01,29.0,3.0,58.0,0.052,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Michael Finley,finlemi01,28.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Rick Fox,foxri01,32.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Horace Grant,grantho01,36.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Robert Horry,horryro01,31.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Allen Iverson,iversal01,26.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Shawn Marion,mariosh01,23.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Ruben Patterson,patteru01,26.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,C,David Robinson,robinda01,36.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Chris Webber,webbech01,28.0,2.0,58.0,0.034,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Baron Davis,davisba01,22.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Dale Davis,davisda01,32.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Bobby Jackson,jacksbo01,28.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Eddie Jones,jonesed02,30.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Andrei Kirilenko,kirilan01,20.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Darius Miles,milesda01,20.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Andre Miller,millean02,25.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Paul Pierce,piercpa01,24.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Malik Rose,rosema01,27.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,G,Latrell Sprewell,sprewla01,31.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,G,John Stockton,stockjo01,39.0,1.0,58.0,0.017,NA,NA,NA
2002.0,nba,all_defense,ORV,F,Jerome Williams,willije01,28.0,1.0,58.0,0.017,NA,NA,NA
2001.0,nba,all_defense,1st,C,Dikembe Mutombo,mutomdi01,34.0,43.0,58.0,0.741,NA,NA,NA
2001.0,nba,all_defense,1st,F,Tim Duncan,duncati01,24.0,40.0,58.0,0.69,NA,NA,NA
2001.0,nba,all_defense,1st,G,Jason Kidd,kiddja01,27.0,39.0,58.0,0.672,NA,NA,NA
2001.0,nba,all_defense,1st,G,Gary Payton,paytoga01,32.0,38.0,58.0,0.655,NA,NA,NA
2001.0,nba,all_defense,1st,F,Kevin Garnett,garneke01,24.0,24.0,58.0,0.414,NA,NA,NA
2001.0,nba,all_defense,2nd,G,Kobe Bryant,bryanko01,22.0,26.0,58.0,0.448,NA,NA,NA
2001.0,nba,all_defense,2nd,G,Doug Christie,chrisdo01,30.0,20.0,58.0,0.345,NA,NA,NA
2001.0,nba,all_defense,2nd,F,Bruce Bowen,bowenbr01,29.0,18.0,58.0,0.31,NA,NA,NA
2001.0,nba,all_defense,2nd,C,Shaquille O'Neal,onealsh01,28.0,17.0,58.0,0.293,NA,NA,NA
2001.0,nba,all_defense,2nd,F,P.J. Brown,brownpj01,31.0,13.0,58.0,0.224,NA,NA,NA
2001.0,nba,all_defense,ORV,C,David Robinson,robinda01,35.0,13.0,58.0,0.224,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Allen Iverson,iversal01,25.0,12.0,58.0,0.207,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Shawn Marion,mariosh01,22.0,12.0,58.0,0.207,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Eric Snow,snower01,27.0,12.0,58.0,0.207,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Karl Malone,malonka01,37.0,9.0,58.0,0.155,NA,NA,NA
2001.0,nba,all_defense,ORV,C,Theo Ratliff,ratlith01,27.0,9.0,58.0,0.155,NA,NA,NA
2001.0,nba,all_defense,ORV,F,George Lynch,lynchge01,30.0,8.0,58.0,0.138,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Michael Finley,finlemi01,27.0,6.0,58.0,0.103,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Brian Grant,grantbr01,28.0,6.0,58.0,0.103,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Anthony Mason,masonan01,34.0,6.0,58.0,0.103,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Latrell Sprewell,sprewla01,30.0,6.0,58.0,0.103,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Scottie Pippen,pippesc01,35.0,5.0,58.0,0.086,NA,NA,NA
2001.0,nba,all_defense,ORV,C,Antonio Davis,davisan01,32.0,4.0,58.0,0.069,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Bo Outlaw,outlabo01,29.0,4.0,58.0,0.069,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Horace Grant,grantho01,35.0,3.0,58.0,0.052,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Tracy McGrady,mcgratr01,21.0,3.0,58.0,0.052,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Ruben Patterson,patteru01,25.0,3.0,58.0,0.052,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Clifford Robinson,robincl02,34.0,3.0,58.0,0.052,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,26.0,3.0,58.0,0.052,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Chris Webber,webbech01,27.0,3.0,58.0,0.052,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Travis Best,besttr01,28.0,2.0,58.0,0.034,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Vince Carter,cartevi01,24.0,2.0,58.0,0.034,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Bobby Jackson,jacksbo01,27.0,2.0,58.0,0.034,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Charles Oakley,oaklech01,37.0,2.0,58.0,0.034,NA,NA,NA
2001.0,nba,all_defense,ORV,F,Kurt Thomas,thomaku01,28.0,2.0,58.0,0.034,NA,NA,NA
2001.0,nba,all_defense,ORV,C,Ben Wallace,wallabe01,26.0,2.0,58.0,0.034,NA,NA,NA
2001.0,nba,all_defense,ORV,G,David Wesley,wesleda01,30.0,2.0,58.0,0.034,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Darrell Armstrong,armstda01,32.0,1.0,58.0,0.017,NA,NA,NA
2001.0,nba,all_defense,ORV,C,Shawn Bradley,bradlsh01,28.0,1.0,58.0,0.017,NA,NA,NA
2001.0,nba,all_defense,ORV,C,Marcus Camby,cambyma01,26.0,1.0,58.0,0.017,NA,NA,NA
2001.0,nba,all_defense,ORV,G,Sam Cassell,cassesa01,31.0,1.0,58.0,0.017,NA,NA,NA
